subid,slidenumber,condition,rawDT,age_months,milliDT,logDT,logDT_win,slide_num_adj,run,slide_type,pix_change,pix_adj
CI97,36,nothing,0.247,38,247,2.392696953,2.392696953,14,second,within,3760258.053,6.539124327
CI97,37,nothing,6.045,38,6045,3.781396305,3.770359271,15,second,within,3688629.216,6.414561102
CI97,38,nothing,0.765,38,765,2.883661435,2.883661435,16,second,within,3413116.095,5.935441178
CI97,39,nothing,1.66,38,1660,3.220108088,3.220108088,17,second,boundary,3009250.871,5.233115733
CI97,40,nothing,0.976,38,976,2.989449818,2.989449818,18,second,within,3632366.182,6.316719153
CI97,41,nothing,1.912,38,1912,3.281487888,3.281487888,19,second,within,3885994.192,6.757780662
CK61,3,barrier,0.958,30,958,2.981365509,2.981365509,2,first,boundary,3561770.332,6.193952302
CK61,4,barrier,0.798,30,798,2.902002891,2.902002891,3,first,within,4271778.798,7.428663742
CK61,5,barrier,0.712,30,712,2.852479994,2.852479994,4,first,within,4651819.088,8.089557401
CK61,6,barrier,0.691,30,691,2.839478047,2.839478047,5,first,within,4089593.053,7.111841008
CK61,7,barrier,0.902,30,902,2.955206538,2.955206538,6,first,within,4506593.589,7.837008885
CK61,8,barrier,0.689,30,689,2.838219222,2.838219222,7,first,within,5074698.017,8.824947859
CK61,9,barrier,1.02,30,1020,3.008600172,3.008600172,8,first,within,5223628.424,9.083939246
CK61,10,barrier,0.401,30,401,2.603144373,2.603144373,9,first,boundary,4844785.612,8.425128012
CK61,11,barrier,1.368,30,1368,3.136086097,3.136086097,10,first,within,5422821.596,9.430338056
CK61,12,barrier,0.776,30,776,2.889861721,2.889861721,11,first,within,4776043.282,8.30558445
CK61,13,barrier,0.783,30,783,2.893761762,2.893761762,12,first,within,4546110.525,7.90572921
CK61,14,barrier,0.614,30,614,2.788168371,2.788168371,13,first,within,4210393.209,7.321913622
CK61,15,barrier,0.102,30,102,2.008600172,2.008600172,14,first,within,4565120.403,7.938787568
CK61,16,barrier,0.328,30,328,2.515873844,2.515873844,15,first,within,4553860.738,7.919206904
CK61,17,barrier,0.427,30,427,2.630427875,2.630427875,16,first,within,4038429.224,7.022866625
CK61,18,barrier,0.465,30,465,2.667452953,2.667452953,17,first,boundary,3445924.179,5.992494746
CK61,19,barrier,0.453,30,453,2.656098202,2.656098202,18,first,within,4059682.655,7.059826543
CK61,20,barrier,0.474,30,474,2.675778342,2.675778342,19,first,within,4212509.219,7.325593383
CK61,24,barrier,0.496,30,496,2.695481676,2.695481676,2,second,boundary,3561770.332,6.193952302
CK61,25,barrier,0.515,30,515,2.711807229,2.711807229,3,second,within,4271778.798,7.428663742
CK61,26,barrier,0.485,30,485,2.685741739,2.685741739,4,second,within,4651819.088,8.089557401
CK61,27,barrier,0.537,30,537,2.729974286,2.729974286,5,second,within,4089593.053,7.111841008
CK61,28,barrier,0.987,30,987,2.994317153,2.994317153,6,second,within,4506593.589,7.837008885
CK61,29,barrier,1.369,30,1369,3.136403448,3.136403448,7,second,within,5074698.017,8.824947859
CK61,30,barrier,0.113,30,113,2.053078443,2.053078443,8,second,within,5223628.424,9.083939246
CK61,31,barrier,1.675,30,1675,3.224014811,3.224014811,9,second,boundary,4844785.612,8.425128012
CK61,32,barrier,0.687,30,687,2.836956737,2.836956737,10,second,within,5422821.596,9.430338056
CK61,33,barrier,0.514,30,514,2.710963119,2.710963119,11,second,within,4776043.282,8.30558445
CK61,34,barrier,0.437,30,437,2.640481437,2.640481437,12,second,within,4546110.525,7.90572921
CK61,35,barrier,0.818,30,818,2.912753304,2.912753304,13,second,within,4210393.209,7.321913622
CK61,36,barrier,0.64,30,640,2.806179974,2.806179974,14,second,within,4565120.403,7.938787568
CK61,37,barrier,0.086,30,86,1.934498451,1.990324928,15,second,within,4553860.738,7.919206904
CK61,38,barrier,1.154,30,1154,3.062205809,3.062205809,16,second,within,4038429.224,7.022866625
CK61,39,barrier,0.666,30,666,2.823474229,2.823474229,17,second,boundary,3445924.179,5.992494746
CK61,40,barrier,0.485,30,485,2.685741739,2.685741739,18,second,within,4059682.655,7.059826543
CK61,41,barrier,0.473,30,473,2.674861141,2.674861141,19,second,within,4212509.219,7.325593383
CS54,3,nothing,0.461,49,461,2.663700925,2.663700925,2,first,boundary,3381826.49,5.881028259
CS54,4,nothing,0.81,49,810,2.908485019,2.908485019,3,first,within,3882150.485,6.751096419
CS54,5,nothing,0.664,49,664,2.822168079,2.822168079,4,first,within,4296483.591,7.47162561
CS54,6,nothing,0.509,49,509,2.706717782,2.706717782,5,first,within,4031697.099,7.011159396
CS54,7,nothing,0.52,49,520,2.716003344,2.716003344,6,first,within,4639716.692,8.06851122
CS54,8,nothing,0.474,49,474,2.675778342,2.675778342,7,first,within,5105712.6,8.878882513
CS54,9,nothing,1.134,49,1134,3.054613055,3.054613055,8,first,within,6466129.029,11.24465955
CS54,10,nothing,0.447,49,447,2.650307523,2.650307523,9,first,boundary,5526230.268,9.610166715
CS54,11,nothing,0.556,49,556,2.745074792,2.745074792,10,first,within,5664133.439,9.849981634
CS54,12,nothing,0.397,49,397,2.598790507,2.598790507,11,first,within,5079969.27,8.834114618
CS54,13,nothing,0.485,49,485,2.685741739,2.685741739,12,first,within,4574287.827,7.954729805
CS54,14,nothing,0.608,49,608,2.783903579,2.783903579,13,first,within,3920132.597,6.817147671
CS54,15,nothing,0.439,49,439,2.64246452,2.64246452,14,first,within,3760258.053,6.539124327
CS54,16,nothing,0.604,49,604,2.781036939,2.781036939,15,first,within,3688629.216,6.414561102
CS54,17,nothing,0.932,49,932,2.969415912,2.969415912,16,first,within,3413116.095,5.935441178
CS54,18,nothing,1.084,49,1084,3.035029282,3.035029282,17,first,boundary,3009250.871,5.233115733
CS54,19,nothing,0.686,49,686,2.836324116,2.836324116,18,first,within,3632366.182,6.316719153
CS54,20,nothing,0.626,49,626,2.796574333,2.796574333,19,first,within,3885994.192,6.757780662
CS54,24,nothing,0.725,49,725,2.860338007,2.860338007,2,second,boundary,3381826.49,5.881028259
CS54,25,nothing,1.071,49,1071,3.029789471,3.029789471,3,second,within,3882150.485,6.751096419
CS54,26,nothing,0.963,49,963,2.983626287,2.983626287,4,second,within,4296483.591,7.47162561
CS54,27,nothing,1.035,49,1035,3.01494035,3.01494035,5,second,within,4031697.099,7.011159396
CS54,28,nothing,0.752,49,752,2.876217841,2.876217841,6,second,within,4639716.692,8.06851122
CS54,29,nothing,0.896,49,896,2.95230801,2.95230801,7,second,within,5105712.6,8.878882513
CS54,30,nothing,0.812,49,812,2.909556029,2.909556029,8,second,within,6466129.029,11.24465955
CS54,31,nothing,0.77,49,770,2.886490725,2.886490725,9,second,boundary,5526230.268,9.610166715
CS54,32,nothing,0.458,49,458,2.660865478,2.660865478,10,second,within,5664133.439,9.849981634
CS54,33,nothing,0.605,49,605,2.781755375,2.781755375,11,second,within,5079969.27,8.834114618
CS54,34,nothing,0.501,49,501,2.699837726,2.699837726,12,second,within,4574287.827,7.954729805
CS54,35,nothing,1.008,49,1008,3.003460532,3.003460532,13,second,within,3920132.597,6.817147671
CS54,36,nothing,0.39,49,390,2.591064607,2.591064607,14,second,within,3760258.053,6.539124327
CS54,37,nothing,0.958,49,958,2.981365509,2.981365509,15,second,within,3688629.216,6.414561102
CS54,38,nothing,7.694,49,7694,3.886152182,3.770359271,16,second,within,3413116.095,5.935441178
CS54,39,nothing,2.162,49,2162,3.33485569,3.33485569,17,second,boundary,3009250.871,5.233115733
CS54,40,nothing,0.566,49,566,2.752816431,2.752816431,18,second,within,3632366.182,6.316719153
CS54,41,nothing,0.489,49,489,2.689308859,2.689308859,19,second,within,3885994.192,6.757780662
DA92,3,straight,0.814,51,814,2.910624405,2.910624405,2,first,boundary,2100816.677,3.653340075
DA92,4,straight,0.645,51,645,2.809559715,2.809559715,3,first,within,2540182.271,4.417401
DA92,5,straight,0.694,51,694,2.84135947,2.84135947,4,first,within,2855130.673,4.96509925
DA92,6,straight,0.565,51,565,2.752048448,2.752048448,5,first,within,2170487.839,3.774498885
DA92,7,straight,0.597,51,597,2.775974331,2.775974331,6,first,within,2750928.547,4.783890768
DA92,8,straight,0.565,51,565,2.752048448,2.752048448,7,first,within,2848838.563,4.954157212
DA92,9,straight,0.532,51,532,2.725911632,2.725911632,8,first,within,2861937.389,4.976936194
DA92,10,straight,0.646,51,646,2.810232518,2.810232518,9,first,boundary,3281474.485,5.706515173
DA92,11,straight,0.548,51,548,2.738780558,2.738780558,10,first,within,2725385.892,4.739471849
DA92,12,straight,0.604,51,604,2.781036939,2.781036939,11,first,within,3071174.187,5.340800965
DA92,13,straight,0.539,51,539,2.731588765,2.731588765,12,first,within,2919486.232,5.077014176
DA92,14,straight,0.508,51,508,2.705863712,2.705863712,13,first,within,2850562.081,4.957154426
DA92,15,straight,0.527,51,527,2.721810615,2.721810615,14,first,within,2950079.175,5.130215594
DA92,16,straight,0.569,51,569,2.755112266,2.755112266,15,first,within,3058855.145,5.319378035
DA92,17,straight,0.514,51,514,2.710963119,2.710963119,16,first,within,2920139.348,5.078149951
DA92,18,straight,0.965,51,965,2.984527313,2.984527313,17,first,boundary,2631071.776,4.575458709
DA92,19,straight,0.844,51,844,2.926342447,2.926342447,18,first,within,3168435.068,5.509938557
DA92,20,straight,0.625,51,625,2.795880017,2.795880017,19,first,within,3096749.694,5.385277014
DA92,24,straight,0.624,51,624,2.79518459,2.79518459,2,second,boundary,2100816.677,3.653340075
DA92,25,straight,0.542,51,542,2.733999287,2.733999287,3,second,within,2540182.271,4.417401
DA92,26,straight,0.576,51,576,2.760422483,2.760422483,4,second,within,2855130.673,4.96509925
DA92,27,straight,0.592,51,592,2.772321707,2.772321707,5,second,within,2170487.839,3.774498885
DA92,28,straight,0.627,51,627,2.797267541,2.797267541,6,second,within,2750928.547,4.783890768
DA92,29,straight,0.524,51,524,2.719331287,2.719331287,7,second,within,2848838.563,4.954157212
DA92,30,straight,0.983,51,983,2.992553518,2.992553518,8,second,within,2861937.389,4.976936194
DA92,31,straight,0.517,51,517,2.713490543,2.713490543,9,second,boundary,3281474.485,5.706515173
DA92,32,straight,0.52,51,520,2.716003344,2.716003344,10,second,within,2725385.892,4.739471849
DA92,33,straight,0.562,51,562,2.749736316,2.749736316,11,second,within,3071174.187,5.340800965
DA92,34,straight,0.53,51,530,2.72427587,2.72427587,12,second,within,2919486.232,5.077014176
DA92,35,straight,0.557,51,557,2.745855195,2.745855195,13,second,within,2850562.081,4.957154426
DA92,36,straight,0.509,51,509,2.706717782,2.706717782,14,second,within,2950079.175,5.130215594
DA92,37,straight,0.584,51,584,2.766412847,2.766412847,15,second,within,3058855.145,5.319378035
DA92,38,straight,0.536,51,536,2.72916479,2.72916479,16,second,within,2920139.348,5.078149951
DA92,39,straight,0.537,51,537,2.729974286,2.729974286,17,second,boundary,2631071.776,4.575458709
DA92,40,straight,0.635,51,635,2.802773725,2.802773725,18,second,within,3168435.068,5.509938557
DA92,41,straight,0.552,51,552,2.741939078,2.741939078,19,second,within,3096749.694,5.385277014
DD27,3,straight,0.522,35,522,2.717670503,2.717670503,2,first,boundary,2100816.677,3.653340075
DD27,4,straight,0.508,35,508,2.705863712,2.705863712,3,first,within,2540182.271,4.417401
DD27,5,straight,0.454,35,454,2.657055853,2.657055853,4,first,within,2855130.673,4.96509925
DD27,6,straight,0.716,35,716,2.854913022,2.854913022,5,first,within,2170487.839,3.774498885
DD27,7,straight,0.581,35,581,2.764176132,2.764176132,6,first,within,2750928.547,4.783890768
DD27,8,straight,0.622,35,622,2.793790385,2.793790385,7,first,within,2848838.563,4.954157212
DD27,9,straight,1.003,35,1003,3.001300933,3.001300933,8,first,within,2861937.389,4.976936194
DD27,10,straight,0.522,35,522,2.717670503,2.717670503,9,first,boundary,3281474.485,5.706515173
DD27,11,straight,1.068,35,1068,3.028571253,3.028571253,10,first,within,2725385.892,4.739471849
DD27,12,straight,0.548,35,548,2.738780558,2.738780558,11,first,within,3071174.187,5.340800965
DD27,13,straight,0.544,35,544,2.7355989,2.7355989,12,first,within,2919486.232,5.077014176
DD27,14,straight,0.698,35,698,2.843855423,2.843855423,13,first,within,2850562.081,4.957154426
DD27,15,straight,0.677,35,677,2.830588669,2.830588669,14,first,within,2950079.175,5.130215594
DD27,16,straight,0.617,35,617,2.790285164,2.790285164,15,first,within,3058855.145,5.319378035
DD27,17,straight,0.607,35,607,2.783188691,2.783188691,16,first,within,2920139.348,5.078149951
DD27,18,straight,0.837,35,837,2.922725458,2.922725458,17,first,boundary,2631071.776,4.575458709
DD27,19,straight,0.859,35,859,2.933993164,2.933993164,18,first,within,3168435.068,5.509938557
DD27,20,straight,0.487,35,487,2.687528961,2.687528961,19,first,within,3096749.694,5.385277014
DD27,24,straight,0.647,35,647,2.810904281,2.810904281,2,second,boundary,2100816.677,3.653340075
DD27,25,straight,0.74,35,740,2.86923172,2.86923172,3,second,within,2540182.271,4.417401
DD27,26,straight,0.722,35,722,2.858537198,2.858537198,4,second,within,2855130.673,4.96509925
DD27,27,straight,1.216,35,1216,3.084933575,3.084933575,5,second,within,2170487.839,3.774498885
DD27,28,straight,0.573,35,573,2.758154622,2.758154622,6,second,within,2750928.547,4.783890768
DD27,29,straight,0.709,35,709,2.850646235,2.850646235,7,second,within,2848838.563,4.954157212
DD27,30,straight,0.726,35,726,2.860936621,2.860936621,8,second,within,2861937.389,4.976936194
DD27,31,straight,0.842,35,842,2.925312091,2.925312091,9,second,boundary,3281474.485,5.706515173
DD27,32,straight,0.653,35,653,2.814913181,2.814913181,10,second,within,2725385.892,4.739471849
DD27,33,straight,0.435,35,435,2.638489257,2.638489257,11,second,within,3071174.187,5.340800965
DD27,34,straight,0.481,35,481,2.682145076,2.682145076,12,second,within,2919486.232,5.077014176
DD27,35,straight,0.517,35,517,2.713490543,2.713490543,13,second,within,2850562.081,4.957154426
DD27,36,straight,0.471,35,471,2.673020907,2.673020907,14,second,within,2950079.175,5.130215594
DD27,37,straight,0.651,35,651,2.813580989,2.813580989,15,second,within,3058855.145,5.319378035
DD27,38,straight,0.696,35,696,2.84260924,2.84260924,16,second,within,2920139.348,5.078149951
DD27,39,straight,0.556,35,556,2.745074792,2.745074792,17,second,boundary,2631071.776,4.575458709
DD27,40,straight,0.844,35,844,2.926342447,2.926342447,18,second,within,3168435.068,5.509938557
DD27,41,straight,0.617,35,617,2.790285164,2.790285164,19,second,within,3096749.694,5.385277014
DE33,3,straight,0.982,35,982,2.992111488,2.992111488,2,first,boundary,2100816.677,3.653340075
DE33,4,straight,0.957,35,957,2.980911938,2.980911938,3,first,within,2540182.271,4.417401
DE33,5,straight,0.981,35,981,2.991669007,2.991669007,4,first,within,2855130.673,4.96509925
DE33,6,straight,0.989,35,989,2.995196292,2.995196292,5,first,within,2170487.839,3.774498885
DE33,7,straight,0.924,35,924,2.965671971,2.965671971,6,first,within,2750928.547,4.783890768
DE33,8,straight,1.742,35,1742,3.241048151,3.241048151,7,first,within,2848838.563,4.954157212
DE33,9,straight,1.582,35,1582,3.199206479,3.199206479,8,first,within,2861937.389,4.976936194
DE33,10,straight,1.325,35,1325,3.122215878,3.122215878,9,first,boundary,3281474.485,5.706515173
DE33,11,straight,0.934,35,934,2.970346876,2.970346876,10,first,within,2725385.892,4.739471849
DE33,12,straight,0.959,35,959,2.981818607,2.981818607,11,first,within,3071174.187,5.340800965
DE33,13,straight,0.92,35,920,2.963787827,2.963787827,12,first,within,2919486.232,5.077014176
DE33,14,straight,1.37,35,1370,3.136720567,3.136720567,13,first,within,2850562.081,4.957154426
DE33,15,straight,1.136,35,1136,3.055378331,3.055378331,14,first,within,2950079.175,5.130215594
DE33,16,straight,1.297,35,1297,3.112939976,3.112939976,15,first,within,3058855.145,5.319378035
DE33,17,straight,2.7,35,2700,3.431363764,3.431363764,16,first,within,2920139.348,5.078149951
DE33,18,straight,3.429,35,3429,3.535167485,3.535167485,17,first,boundary,2631071.776,4.575458709
DE33,19,straight,0.645,35,645,2.809559715,2.809559715,18,first,within,3168435.068,5.509938557
DE33,20,straight,1.126,35,1126,3.051538391,3.051538391,19,first,within,3096749.694,5.385277014
DE33,24,straight,0.727,35,727,2.861534411,2.861534411,2,second,boundary,2100816.677,3.653340075
DE33,25,straight,0.714,35,714,2.853698212,2.853698212,3,second,within,2540182.271,4.417401
DE33,26,straight,0.179,35,179,2.252853031,2.252853031,4,second,within,2855130.673,4.96509925
DE33,27,straight,1.156,35,1156,3.062957834,3.062957834,5,second,within,2170487.839,3.774498885
DE33,28,straight,11.765,35,11765,4.070591932,3.770359271,6,second,within,2750928.547,4.783890768
DE33,29,straight,0.729,35,729,2.862727528,2.862727528,7,second,within,2848838.563,4.954157212
DE33,30,straight,0.723,35,723,2.859138297,2.859138297,8,second,within,2861937.389,4.976936194
DE33,31,straight,0.693,35,693,2.840733235,2.840733235,9,second,boundary,3281474.485,5.706515173
DE33,32,straight,0.678,35,678,2.831229694,2.831229694,10,second,within,2725385.892,4.739471849
DE33,33,straight,0.837,35,837,2.922725458,2.922725458,11,second,within,3071174.187,5.340800965
DE33,34,straight,0.634,35,634,2.802089258,2.802089258,12,second,within,2919486.232,5.077014176
DE33,35,straight,0.904,35,904,2.95616843,2.95616843,13,second,within,2850562.081,4.957154426
DE33,36,straight,0.594,35,594,2.773786445,2.773786445,14,second,within,2950079.175,5.130215594
DE33,37,straight,0.561,35,561,2.748962861,2.748962861,15,second,within,3058855.145,5.319378035
DE33,38,straight,0.434,35,434,2.63748973,2.63748973,16,second,within,2920139.348,5.078149951
DE33,39,straight,2.944,35,2944,3.468937806,3.468937806,17,second,boundary,2631071.776,4.575458709
DE33,40,straight,1.525,35,1525,3.183269844,3.183269844,18,second,within,3168435.068,5.509938557
DE33,41,straight,1.232,35,1232,3.090610708,3.090610708,19,second,within,3096749.694,5.385277014
ER101,3,nothing,0.672,43,672,2.827369273,2.827369273,2,first,boundary,3381826.49,5.881028259
ER101,4,nothing,0.629,43,629,2.798650645,2.798650645,3,first,within,3882150.485,6.751096419
ER101,5,nothing,0.635,43,635,2.802773725,2.802773725,4,first,within,4296483.591,7.47162561
ER101,6,nothing,0.608,43,608,2.783903579,2.783903579,5,first,within,4031697.099,7.011159396
ER101,7,nothing,0.967,43,967,2.985426474,2.985426474,6,first,within,4639716.692,8.06851122
ER101,8,nothing,0.702,43,702,2.846337112,2.846337112,7,first,within,5105712.6,8.878882513
ER101,9,nothing,1.665,43,1665,3.221414238,3.221414238,8,first,within,6466129.029,11.24465955
ER101,10,nothing,0.997,43,997,2.998695158,2.998695158,9,first,boundary,5526230.268,9.610166715
